15693 21276595 15436 19607843 15480 18181818 15549 19607843 15672 20408163 15567 19230769 15324 18181818 15545 20000000 15774 19607843 15651 18518518 
9117 12987012 9150 13157894 9076 11363636 9165 12500000 9073 11764705 9137 12195121 9125 12195121 9063 12820512 9068 12195121 9201 12345679 
27114 24390243 27317 23809523 26795 26315789 27680 23255813 27037 25000000 27073 23809523 27418 23255813 26746 23809523 27258 25000000 27273 23255813 
25902 19607843 26128 20408163 26076 18867924 25831 19607843 25978 20833333 25941 20000000 26304 19230769 26326 18867924 25935 20408163 25912 19607843 
12769 12987012 12358 12500000 12799 11764705 12721 13157894 12589 12820512 12518 12048192 12647 11235955 12428 12658227 12322 12195121 12482 12658227 
39379 25000000 38789 23255813 39079 24390243 39948 23809523 39418 26315789 39921 23809523 39503 23809523 39888 24390243 38740 25641025 39531 23809523 
38315 19607843 39036 20408163 38972 20833333 39237 20000000 39988 19230769 39241 19607843 38886 20000000 39793 20833333 39613 20000000 39231 21276595 
13776 12048192 14029 12345679 14131 12345679 13963 12345679 14110 12658227 13950 13157894 14151 12658227 14033 11764705 13654 11627906 13909 11904761 
14959 23255813 15136 22727272 15056 23255813 15162 22222222 15119 22727272 15124 23255813 14989 22222222 15110 22222222 14882 22222222 15208 22222222 
15080 18181818 15263 17543859 15165 19607843 15001 18518518 15029 18867924 14799 18518518 14973 18181818 14988 18181818 15362 19230769 15107 18867924 
10678 11363636 10703 10638297 10651 10638297 10547 10869565 10407 10204081 10628 10416666 10646 10869565 10551 11235955 10621 11235955 10560 9433962 
102796 22727272 100644 22222222 99980 22727272 103423 23809523 106712 27777777 101204 23255813 101347 22727272 105775 22727272 112044 22727272 101430 22727272 
83556 18518518 80971 19230769 79270 18518518 78727 18518518 78777 18518518 79853 17857142 80282 18867924 79795 18181818 80153 19230769 80658 18867924 
33496 11111111 33784 11111111 33190 10869565 32570 10101010 33480 10309278 33491 10204081 33868 10638297 33305 10989010 32664 10869565 32931 10752688 
262743 23255813 271591 22727272 259403 22727272 256410 22727272 263019 22727272 266595 23809523 263019 23255813 265533 23255813 259605 28571428 262191 23255813 
165180 17857142 166030 18181818 156372 18867924 165590 19230769 165316 18867924 166611 18867924 161786 19230769 161759 19230769 163398 20408163 153491 19607843 
45077 10526315 45065 10526315 43421 10869565 41642 11235955 43961 10416666 45595 10989010 43612 11235955 43457 11235955 44064 10526315 45949 10526315 
15337 25000000 15439 23809523 15370 23809523 15550 23255813 15439 23809523 15378 23255813 15381 23255813 15359 23255813 15280 23255813 15537 23255813 
15278 20000000 15567 20000000 15575 20408163 15383 19607843 15394 20000000 15294 19607843 15366 20408163 15487 20408163 15389 20000000 15485 18181818 
8950 12987012 9010 12658227 8930 11764705 9041 11764705 8971 12987012 8921 13157894 9005 12195121 9058 10989010 8985 12820512 9055 12820512 
27303 23809523 26798 23809523 27132 24390243 26839 21276595 26571 23809523 27156 23255813 27377 24390243 27451 23255813 26788 23809523 27350 24390243 
26059 20000000 25910 20000000 25719 20000000 26257 20000000 25894 19607843 25954 20408163 26062 19607843 25665 18867924 25906 19230769 25889 19230769 
12347 12658227 12290 12195121 12221 12500000 12208 12820512 12116 12987012 12108 12987012 12324 11235955 12487 12820512 12370 12820512 12261 11904761 
40109 23809523 38791 25000000 40342 25641025 38821 24390243 38436 23809523 38681 24390243 38856 23255813 39829 23809523 40022 21739130 39174 23255813 
39212 19230769 39736 20833333 39618 19230769 39976 20000000 39362 19607843 39632 20000000 39485 20000000 37599 19607843 39158 20408163 39261 20000000 
14125 12048192 13991 13513513 14200 12500000 14028 11904761 14077 12658227 13915 12658227 14196 11627906 13947 12345679 14275 12345679 14314 9803921 
