38648 11904761 36655 11904761 35860 12195121 35473 12195121 37335 12500000 36755 11764705 36200 12048192 35752 12048192 37021 11904761 37447 11904761 
8299 23809523 8303 26315789 8286 23809523 8293 23255813 8281 23255813 8118 23255813 8200 26315789 8128 25641025 8060 23809523 8237 24390243 
8404 22727272 8467 22727272 8168 20833333 8114 20000000 8283 20833333 8253 20000000 8253 21276595 8326 20833333 8382 18867924 8343 22222222 
5764 10869565 5794 11111111 5791 10752688 5733 12820512 5810 13333333 5832 12195121 5877 12658227 5860 12500000 5876 11904761 5822 12820512 
16963 23255813 17113 23809523 17304 23809523 16918 23809523 17070 23255813 17032 23255813 17164 24390243 16790 23809523 17286 23255813 17167 23255813 
16299 22222222 16745 20408163 16553 19230769 16855 20833333 16780 20408163 16800 18518518 16375 17857142 16638 20408163 16338 20833333 16512 19230769 
9411 11235955 9445 13513513 9563 12987012 9410 13333333 9368 13888888 9594 12820512 9482 12987012 9487 13157894 9435 12987012 9483 13333333 
26047 22222222 26375 23255813 26577 23255813 27049 23255813 27029 23255813 27886 23255813 27715 25000000 26928 23255813 27016 22222222 28837 23255813 
25335 17543859 25885 21739130 26254 18518518 25135 17543859 25408 17241379 25315 20833333 25837 18518518 25923 20833333 25817 20408163 25710 21276595 
10898 13698630 10816 13888888 10940 13513513 10950 14285714 10842 14084507 10791 11494252 10842 12820512 10740 13157894 10771 12658227 10716 12195121 
8117 22222222 7986 23255813 8040 22727272 8001 22727272 8103 24390243 8024 22727272 8067 23809523 8145 22222222 7913 22222222 8121 22727272 
8178 19607843 7897 18867924 8062 22727272 8091 20000000 8159 19230769 8072 19230769 8093 18518518 8095 19607843 7972 22222222 8110 17857142 
6179 11627906 6141 11363636 6185 12345679 6243 11904761 6100 12195121 6177 11494252 6206 11764705 6196 11764705 6296 12048192 6287 10989010 
64834 22727272 64279 23809523 63387 23255813 61758 23255813 62885 23255813 62030 26315789 64135 22727272 63035 23255813 64628 23255813 64131 22727272 
52347 17857142 52612 19230769 52350 19607843 51517 18181818 51692 18867924 52725 20000000 51466 18867924 51794 18181818 52173 19607843 51143 22222222 
23833 11363636 24377 10526315 23899 10752688 23495 10989010 23991 11363636 24729 11235955 24221 11764705 23851 10638297 24047 11111111 23642 10416666 
215703 23809523 210216 23255813 208159 22727272 212539 23255813 210703 23255813 215470 22727272 230096 25000000 213447 23809523 220409 23809523 211729 23809523 
125849 18867924 127762 18867924 124657 21276595 133049 18518518 131319 18518518 127893 19607843 133511 19230769 127177 18867924 132714 18867924 124734 18867924 
35565 11363636 36974 10989010 36536 10989010 34518 10989010 33571 10526315 35846 11111111 36609 10638297 35031 11494252 34634 11111111 34957 10869565 
8252 24390243 8145 23809523 8075 24390243 8391 25000000 8332 23255813 8353 23809523 8352 24390243 8399 24390243 8459 24390243 8369 23809523 
8366 16949152 8545 20833333 8524 20408163 8470 20408163 8562 19607843 8529 21276595 8422 18867924 8567 22222222 8584 20833333 8624 21276595 
5859 13698630 5841 13888888 5835 13513513 5938 12820512 5937 14084507 5903 13157894 5815 12820512 5865 13333333 5981 13333333 5958 13513513 
18579 25000000 18611 24390243 18299 23809523 17673 23809523 18378 23255813 17737 23809523 17374 23255813 17122 23809523 17047 23809523 17273 23809523 
16601 21739130 16608 21276595 16796 20833333 17002 20833333 17206 20833333 16846 21276595 16996 21276595 16936 21739130 16905 21739130 16762 21276595 
9212 14084507 9186 14705882 9260 13513513 9312 13513513 9269 13698630 9395 14492753 9155 13333333 9322 14492753 9320 13698630 9428 14492753 
26936 21739130 27002 25000000 26856 25000000 26789 23809523 27254 23809523 27042 23809523 26999 23809523 26640 23255813 27779 24390243 26844 25000000 
26216 21276595 25968 20833333 26091 23255813 26146 21276595 25427 21276595 25342 20408163 25769 21739130 25898 21739130 26286 24390243 26178 20833333 
11277 13513513 10949 14492753 10960 14084507 10864 12987012 11046 14084507 11105 14084507 11027 13888888 10981 13888888 10896 14285714 11038 14285714 
